Data da Venda,Categoria do Produto,Quantidade em Estoque,Filial,Nome do Produto,Preço do Produto (R$)
indisponivel,Eletrônicos,100,Filial 8,Corretivo,34.39
indisponivel,Eletrônicos,63,Filial 1,Blush em pó,14.21
indisponivel,Roupas,91,Filial 4,Blush em pó,49.56
indisponivel,Roupas,30,Filial 9,Lápis de sobrancelha,78.24
indisponivel,Eletrônicos,52,Filial 4,Blush em pó,28.8
indisponivel,Eletrônicos,41,Filial 6,Corretivo,78.54
indisponivel,Alimentos,60,Filial 5,Base líquida,21.17
indisponivel,Alimentos,87,Filial 9,Lápis de sobrancelha,98.55
indisponivel,Roupas,36,Filial 9,Corretivo,17.88
indisponivel,Alimentos,48,Filial 5,Delineador líquido,90.11
indisponivel,Roupas,46,Filial 10,Pó compacto,44.48
indisponivel,Alimentos,62,Filial 4,Corretivo,16.51
indisponivel,Alimentos,94,Filial 1,Base líquida,11.77
indisponivel,Alimentos,17,Filial 4,Batom matte,21.28
indisponivel,Roupas,44,Filial 7,Blush em pó,50.23
indisponivel,Eletrodomésticos,27,Filial 3,Batom líquido,78.38
indisponivel,Alimentos,81,Filial 9,Base líquida,96.98
indisponivel,Eletrodomésticos,18,Filial 2,Máscara de cílios,94.02
indisponivel,Roupas,84,Filial 8,Pó compacto,13.82
indisponivel,Eletrônicos,31,Filial 1,Blush em pó,54.71
indisponivel,Roupas,28,Filial 9,Base líquida,16.84
indisponivel,Eletrodomésticos,30,Filial 6,Blush em pó,49.52
indisponivel,Alimentos,85,Filial 6,Sombra de olhos,1.82
indisponivel,Eletrônicos,53,Filial 3,Base líquida,87.54
indisponivel,Alimentos,30,Filial 8,Batom líquido,62.75
indisponivel,Roupas,37,Filial 1,Corretivo,40.53
indisponivel,Eletrônicos,38,Filial 1,Corretivo,66.03
indisponivel,Alimentos,85,Filial 2,Sombra de olhos,30.9
indisponivel,Alimentos,25,Filial 2,Sombra de olhos,93.7
indisponivel,Eletrônicos,83,Filial 6,Batom matte,16.74
indisponivel,Roupas,80,Filial 7,Máscara de cílios,60.31
indisponivel,Roupas,96,Filial 5,Lápis de sobrancelha,41.18
indisponivel,Roupas,41,Filial 1,Blush em pó,33.48
indisponivel,Roupas,80,Filial 7,Delineador líquido,92.24
indisponivel,Eletrônicos,1,Filial 6,Corretivo,32.78
indisponivel,Roupas,88,Filial 6,Batom matte,26.54
indisponivel,Roupas,97,Filial 1,Batom líquido,32.29
indisponivel,Alimentos,14,Filial 1,Base líquida,31.38
indisponivel,Roupas,24,Filial 9,Pó compacto,14.42
indisponivel,Eletrônicos,46,Filial 7,Base líquida,23.39
indisponivel,Eletrodomésticos,68,Filial 4,Blush em pó,65.87
indisponivel,Eletrônicos,35,Filial 5,Batom líquido,89.08
indisponivel,Eletrodomésticos,1,Filial 6,Blush em pó,64.68
indisponivel,Roupas,79,Filial 2,Máscara de cílios,86.72
indisponivel,Eletrodomésticos,91,Filial 6,Blush em pó,59.82
indisponivel,Alimentos,26,Filial 6,Sombra de olhos,8.76
indisponivel,Roupas,95,Filial 10,Delineador líquido,84.32
indisponivel,Roupas,43,Filial 6,Lápis de sobrancelha,25.7
indisponivel,Alimentos,81,Filial 6,Lápis de sobrancelha,39.93
indisponivel,Eletrônicos,24,Filial 5,Máscara de cílios,73.88
indisponivel,Roupas,50,Filial 3,Máscara de cílios,11.54
indisponivel,Roupas,23,Filial 2,Pó compacto,38.19
indisponivel,Roupas,95,Filial 9,Lápis de sobrancelha,7.53
indisponivel,Roupas,39,Filial 8,Máscara de cílios,41.23
indisponivel,Eletrodomésticos,67,Filial 3,Pó compacto,63.61
indisponivel,Eletrodomésticos,53,Filial 1,Delineador líquido,77.48
indisponivel,Eletrônicos,51,Filial 4,Batom líquido,83.26
indisponivel,Alimentos,2,Filial 9,Batom líquido,5.28
indisponivel,Eletrônicos,62,Filial 9,Blush em pó,48.99
indisponivel,Eletrodomésticos,77,Filial 7,Máscara de cílios,95.5
indisponivel,Alimentos,85,Filial 9,Lápis de sobrancelha,69.71
indisponivel,Eletrônicos,75,Filial 2,Sombra de olhos,56.48
indisponivel,Eletrodomésticos,30,Filial 3,Lápis de sobrancelha,37.22
indisponivel,Alimentos,50,Filial 7,Pó compacto,38.99
indisponivel,Eletrônicos,91,Filial 2,Lápis de sobrancelha,93.42
indisponivel,Alimentos,6,Filial 1,Máscara de cílios,32.79
indisponivel,Eletrodomésticos,43,Filial 10,Batom líquido,28.41
indisponivel,Alimentos,14,Filial 2,Batom líquido,64.9
indisponivel,Alimentos,87,Filial 10,Batom matte,50.91
indisponivel,Eletrodomésticos,65,Filial 7,Corretivo,80.05
indisponivel,Roupas,76,Filial 6,Máscara de cílios,37.56
indisponivel,Roupas,22,Filial 3,Delineador líquido,4.43
indisponivel,Alimentos,58,Filial 10,Corretivo,57.22
indisponivel,Eletrônicos,65,Filial 8,Pó compacto,29.39
indisponivel,Eletrodomésticos,40,Filial 4,Máscara de cílios,52.55
indisponivel,Eletrônicos,64,Filial 1,Corretivo,51.19
indisponivel,Eletrodomésticos,57,Filial 2,Sombra de olhos,81.02
indisponivel,Eletrônicos,66,Filial 3,Delineador líquido,21.27
indisponivel,Eletrônicos,92,Filial 10,Máscara de cílios,30.74
indisponivel,Alimentos,17,Filial 6,Pó compacto,18.96
indisponivel,Eletrônicos,73,Filial 6,Delineador líquido,39.2
indisponivel,Eletrodomésticos,72,Filial 6,Lápis de sobrancelha,20.39
indisponivel,Eletrodomésticos,55,Filial 3,Máscara de cílios,51.51
indisponivel,Eletrodomésticos,44,Filial 7,Blush em pó,74.75
indisponivel,Alimentos,74,Filial 5,Lápis de sobrancelha,87.02
indisponivel,Alimentos,51,Filial 6,Lápis de sobrancelha,41.28
indisponivel,Eletrodomésticos,65,Filial 8,Base líquida,73.01
indisponivel,Eletrônicos,72,Filial 6,Delineador líquido,6.07
indisponivel,Eletrônicos,69,Filial 7,Pó compacto,15.8
indisponivel,Roupas,76,Filial 5,Base líquida,53.48
indisponivel,Roupas,53,Filial 6,Batom líquido,94.85
indisponivel,Alimentos,95,Filial 9,Base líquida,27.35
indisponivel,Alimentos,82,Filial 2,Batom líquido,21.71
indisponivel,Eletrônicos,43,Filial 4,Lápis de sobrancelha,33.12
indisponivel,Alimentos,91,Filial 10,Delineador líquido,57.82
indisponivel,Alimentos,8,Filial 8,Sombra de olhos,56.38
indisponivel,Roupas,73,Filial 4,Batom matte,6.13
indisponivel,Eletrônicos,51,Filial 1,Blush em pó,1.03
indisponivel,Eletrônicos,64,Filial 4,Sombra de olhos,87.61
indisponivel,Alimentos,85,Filial 7,Lápis de sobrancelha,81.64
indisponivel,Roupas,99,Filial 8,Batom matte,52.88
indisponivel,Roupas,43,Filial 2,Sombra de olhos,14.68
indisponivel,Roupas,40,Filial 8,Batom líquido,77.77
indisponivel,Roupas,4,Filial 2,Base líquida,58.75
indisponivel,Eletrodomésticos,17,Filial 10,Blush em pó,4.6
indisponivel,Eletrônicos,42,Filial 2,Blush em pó,68.5
indisponivel,Eletrônicos,42,Filial 7,Batom matte,27.68
indisponivel,Roupas,24,Filial 6,Pó compacto,7.06
indisponivel,Roupas,66,Filial 3,Delineador líquido,80.8
indisponivel,Alimentos,22,Filial 7,Lápis de sobrancelha,73.06
indisponivel,Roupas,80,Filial 9,Delineador líquido,32.34
indisponivel,Alimentos,22,Filial 6,Sombra de olhos,99.16
indisponivel,Eletrodomésticos,56,Filial 10,Máscara de cílios,63.18
indisponivel,Eletrodomésticos,2,Filial 6,Lápis de sobrancelha,2.36
indisponivel,Roupas,49,Filial 8,Corretivo,93.88
indisponivel,Eletrodomésticos,61,Filial 1,Delineador líquido,60.25
indisponivel,Eletrodomésticos,5,Filial 3,Base líquida,2.41
indisponivel,Eletrônicos,33,Filial 8,Máscara de cílios,29.09
indisponivel,Eletrodomésticos,10,Filial 2,Base líquida,80.7
indisponivel,Eletrônicos,15,Filial 7,Lápis de sobrancelha,15.2
indisponivel,Eletrodomésticos,99,Filial 3,Corretivo,22.22
indisponivel,Roupas,62,Filial 6,Delineador líquido,25.07
indisponivel,Alimentos,86,Filial 4,Corretivo,78.03
indisponivel,Eletrodomésticos,66,Filial 5,Delineador líquido,86.76
indisponivel,Eletrônicos,83,Filial 6,Batom líquido,73.99
indisponivel,Eletrônicos,17,Filial 2,Batom matte,56.21
indisponivel,Roupas,41,Filial 4,Base líquida,74.97
indisponivel,Alimentos,69,Filial 10,Lápis de sobrancelha,94.41
indisponivel,Eletrodomésticos,70,Filial 5,Blush em pó,43.57
indisponivel,Roupas,73,Filial 3,Sombra de olhos,6.08
indisponivel,Eletrodomésticos,38,Filial 8,Batom líquido,7.89
indisponivel,Eletrônicos,95,Filial 6,Corretivo,42.65
indisponivel,Alimentos,36,Filial 4,Base líquida,13.51
indisponivel,Eletrodomésticos,18,Filial 4,Delineador líquido,30.95
indisponivel,Roupas,15,Filial 5,Base líquida,23.74
indisponivel,Alimentos,28,Filial 7,Pó compacto,26.91
indisponivel,Eletrônicos,52,Filial 10,Máscara de cílios,77.73
indisponivel,Eletrodomésticos,42,Filial 2,Pó compacto,69.39
indisponivel,Roupas,59,Filial 10,Blush em pó,56.25
indisponivel,Alimentos,10,Filial 1,Máscara de cílios,96.92
indisponivel,Alimentos,51,Filial 2,Delineador líquido,61.53
indisponivel,Eletrodomésticos,8,Filial 6,Batom líquido,7.55
indisponivel,Eletrônicos,15,Filial 5,Lápis de sobrancelha,70.45
indisponivel,Alimentos,85,Filial 5,Base líquida,7.7
indisponivel,Alimentos,77,Filial 7,Pó compacto,84.75
indisponivel,Eletrônicos,73,Filial 6,Sombra de olhos,67.51
indisponivel,Alimentos,91,Filial 1,Corretivo,5.23
indisponivel,Eletrônicos,35,Filial 6,Blush em pó,48.89
indisponivel,Eletrônicos,37,Filial 9,Máscara de cílios,15.97
indisponivel,Eletrônicos,96,Filial 5,Batom matte,79.01
indisponivel,Alimentos,70,Filial 10,Sombra de olhos,81.58
indisponivel,Roupas,5,Filial 8,Máscara de cílios,94.88
indisponivel,Eletrônicos,7,Filial 2,Sombra de olhos,53.36
indisponivel,Roupas,26,Filial 6,Sombra de olhos,94.68
indisponivel,Eletrônicos,7,Filial 9,Lápis de sobrancelha,72.32
indisponivel,Roupas,8,Filial 9,Sombra de olhos,12.09
indisponivel,Alimentos,91,Filial 5,Corretivo,36.31
indisponivel,Eletrodomésticos,89,Filial 6,Sombra de olhos,44.24
indisponivel,Eletrodomésticos,87,Filial 9,Lápis de sobrancelha,14.91
indisponivel,Roupas,24,Filial 4,Batom matte,31.82
indisponivel,Roupas,11,Filial 5,Pó compacto,84.79
indisponivel,Alimentos,48,Filial 1,Batom líquido,39.5
indisponivel,Roupas,81,Filial 7,Máscara de cílios,46.11
indisponivel,Roupas,29,Filial 1,Corretivo,6.33
indisponivel,Eletrônicos,83,Filial 9,Pó compacto,14.72
indisponivel,Alimentos,35,Filial 10,Pó compacto,4.53
indisponivel,Roupas,13,Filial 6,Base líquida,9.4
indisponivel,Roupas,29,Filial 3,Lápis de sobrancelha,98.36
indisponivel,Roupas,72,Filial 8,Base líquida,81.94
indisponivel,Alimentos,33,Filial 2,Pó compacto,98.12
indisponivel,Eletrodomésticos,34,Filial 10,Delineador líquido,29.74
indisponivel,Alimentos,79,Filial 8,Lápis de sobrancelha,90.75
indisponivel,Eletrônicos,84,Filial 4,Sombra de olhos,29.42
indisponivel,Eletrônicos,23,Filial 3,Base líquida,26.3
indisponivel,Eletrodomésticos,13,Filial 2,Máscara de cílios,58.82
indisponivel,Eletrodomésticos,40,Filial 8,Batom matte,3.76
indisponivel,Roupas,12,Filial 2,Pó compacto,71.76
indisponivel,Eletrodomésticos,22,Filial 9,Batom líquido,46.67
indisponivel,Alimentos,53,Filial 8,Sombra de olhos,63.05
indisponivel,Eletrodomésticos,50,Filial 5,Batom matte,51.54
indisponivel,Alimentos,14,Filial 1,Lápis de sobrancelha,12.6
indisponivel,Alimentos,1,Filial 9,Base líquida,20.44
indisponivel,Eletrônicos,64,Filial 9,Lápis de sobrancelha,65.59
indisponivel,Eletrodomésticos,18,Filial 1,Sombra de olhos,26.49
indisponivel,Eletrodomésticos,70,Filial 1,Base líquida,39.91
indisponivel,Eletrodomésticos,53,Filial 2,Máscara de cílios,36.73
indisponivel,Roupas,26,Filial 2,Delineador líquido,42.24
indisponivel,Eletrônicos,1,Filial 5,Lápis de sobrancelha,97.39
indisponivel,Eletrônicos,52,Filial 1,Delineador líquido,64.91
indisponivel,Eletrônicos,64,Filial 5,Máscara de cílios,49.91
indisponivel,Eletrônicos,85,Filial 3,Lápis de sobrancelha,77.23
indisponivel,Eletrodomésticos,56,Filial 8,Batom líquido,30.56
indisponivel,Eletrodomésticos,64,Filial 3,Sombra de olhos,66.85
indisponivel,Eletrônicos,35,Filial 5,Delineador líquido,21.2
indisponivel,Eletrônicos,8,Filial 3,Batom líquido,7.31
indisponivel,Alimentos,8,Filial 3,Máscara de cílios,64.34
indisponivel,Eletrodomésticos,37,Filial 6,Pó compacto,52.5
indisponivel,Eletrodomésticos,7,Filial 2,Lápis de sobrancelha,4.9
indisponivel,Eletrônicos,2,Filial 3,Lápis de sobrancelha,26.63
indisponivel,Eletrodomésticos,41,Filial 9,Lápis de sobrancelha,17.25
indisponivel,Eletrodomésticos,74,Filial 8,Máscara de cílios,9.02
indisponivel,Roupas,55,Filial 7,Blush em pó,29.07
indisponivel,Roupas,88,Filial 3,Batom matte,60.44
indisponivel,Roupas,2,Filial 4,Sombra de olhos,46.11
indisponivel,Eletrônicos,89,Filial 7,Delineador líquido,46.35
indisponivel,Eletrônicos,95,Filial 8,Máscara de cílios,72.93
indisponivel,Eletrodomésticos,4,Filial 9,Base líquida,75.69
indisponivel,Roupas,31,Filial 2,Lápis de sobrancelha,12.06
indisponivel,Alimentos,66,Filial 7,Lápis de sobrancelha,31.4
indisponivel,Roupas,51,Filial 5,Base líquida,55.17
indisponivel,Eletrodomésticos,10,Filial 2,Blush em pó,98.59
indisponivel,Eletrodomésticos,91,Filial 4,Lápis de sobrancelha,2.6
indisponivel,Roupas,14,Filial 2,Pó compacto,59.43
indisponivel,Eletrônicos,56,Filial 10,Máscara de cílios,36.77
indisponivel,Eletrônicos,14,Filial 2,Batom líquido,23.41
indisponivel,Eletrônicos,25,Filial 6,Sombra de olhos,79.37
indisponivel,Eletrodomésticos,22,Filial 3,Lápis de sobrancelha,94.68
indisponivel,Roupas,63,Filial 9,Delineador líquido,91.87
indisponivel,Roupas,51,Filial 10,Lápis de sobrancelha,9.87
indisponivel,Eletrônicos,75,Filial 6,Sombra de olhos,47.87
indisponivel,Eletrônicos,53,Filial 4,Sombra de olhos,56.66
indisponivel,Eletrodomésticos,42,Filial 2,Pó compacto,88.04
indisponivel,Roupas,98,Filial 3,Pó compacto,71.42
indisponivel,Eletrônicos,34,Filial 3,Lápis de sobrancelha,76.3
indisponivel,Roupas,90,Filial 10,Delineador líquido,59.02
indisponivel,Eletrodomésticos,9,Filial 6,Lápis de sobrancelha,15.92
indisponivel,Roupas,22,Filial 1,Máscara de cílios,16.15
indisponivel,Roupas,56,Filial 2,Lápis de sobrancelha,70.08
indisponivel,Eletrodomésticos,33,Filial 8,Delineador líquido,53.23
indisponivel,Eletrodomésticos,14,Filial 9,Blush em pó,71.43
indisponivel,Eletrodomésticos,30,Filial 9,Máscara de cílios,42.78
indisponivel,Eletrônicos,46,Filial 3,Base líquida,65.77
indisponivel,Alimentos,58,Filial 1,Batom matte,27.57
indisponivel,Roupas,81,Filial 9,Corretivo,99.32
indisponivel,Roupas,24,Filial 10,Lápis de sobrancelha,85.7
indisponivel,Eletrônicos,30,Filial 10,Lápis de sobrancelha,91.23
indisponivel,Roupas,29,Filial 2,Corretivo,5.29
indisponivel,Eletrônicos,41,Filial 1,Lápis de sobrancelha,9.59
indisponivel,Roupas,42,Filial 2,Pó compacto,92.53
indisponivel,Alimentos,78,Filial 5,Sombra de olhos,99.45
indisponivel,Eletrônicos,67,Filial 6,Base líquida,21.51
indisponivel,Roupas,12,Filial 9,Batom líquido,4.06
indisponivel,Alimentos,75,Filial 7,Sombra de olhos,42.67
indisponivel,Eletrônicos,14,Filial 5,Corretivo,40.4
indisponivel,Eletrônicos,44,Filial 5,Máscara de cílios,46.91
indisponivel,Alimentos,76,Filial 4,Delineador líquido,38.6
indisponivel,Alimentos,9,Filial 3,Máscara de cílios,77.18
indisponivel,Eletrodomésticos,85,Filial 5,Máscara de cílios,31.81
indisponivel,Alimentos,9,Filial 9,Corretivo,14.24
indisponivel,Eletrodomésticos,34,Filial 4,Base líquida,27.99
indisponivel,Eletrodomésticos,97,Filial 9,Pó compacto,87.44
indisponivel,Eletrodomésticos,63,Filial 3,Batom matte,94.96
indisponivel,Eletrônicos,32,Filial 6,Batom líquido,90.9
indisponivel,Alimentos,90,Filial 6,Blush em pó,34.22
indisponivel,Alimentos,22,Filial 1,Blush em pó,29.81
indisponivel,Roupas,6,Filial 6,Sombra de olhos,51.72
indisponivel,Eletrodomésticos,45,Filial 8,Batom matte,30.82
indisponivel,Alimentos,6,Filial 7,Delineador líquido,12.67
indisponivel,Eletrodomésticos,13,Filial 2,Sombra de olhos,23.98
indisponivel,Alimentos,37,Filial 10,Batom líquido,30.98
indisponivel,Eletrodomésticos,68,Filial 7,Batom matte,28.58
indisponivel,Eletrônicos,4,Filial 10,Máscara de cílios,75.83
indisponivel,Alimentos,69,Filial 3,Corretivo,28.27
indisponivel,Eletrodomésticos,31,Filial 2,Delineador líquido,90.47
indisponivel,Alimentos,77,Filial 4,Delineador líquido,22.22
indisponivel,Eletrônicos,72,Filial 8,Sombra de olhos,56.18
indisponivel,Eletrônicos,59,Filial 1,Corretivo,13.68
indisponivel,Alimentos,49,Filial 10,Blush em pó,25.96
indisponivel,Eletrônicos,81,Filial 7,Corretivo,69.51
indisponivel,Eletrônicos,63,Filial 9,Máscara de cílios,6.6
indisponivel,Alimentos,18,Filial 9,Batom líquido,87.22
indisponivel,Eletrônicos,67,Filial 5,Blush em pó,56.72
indisponivel,Eletrônicos,32,Filial 5,Base líquida,67.46
indisponivel,Eletrodomésticos,94,Filial 3,Delineador líquido,6.29
indisponivel,Alimentos,99,Filial 4,Blush em pó,75.81
indisponivel,Eletrônicos,55,Filial 10,Blush em pó,51.78
indisponivel,Eletrônicos,58,Filial 2,Lápis de sobrancelha,68.43
indisponivel,Roupas,68,Filial 10,Lápis de sobrancelha,52.53
indisponivel,Eletrodomésticos,91,Filial 4,Delineador líquido,51.97
indisponivel,Alimentos,83,Filial 3,Sombra de olhos,24.06
indisponivel,Alimentos,8,Filial 7,Batom líquido,12.41
indisponivel,Roupas,92,Filial 7,Blush em pó,4.08
indisponivel,Alimentos,87,Filial 6,Pó compacto,24.79
indisponivel,Eletrônicos,23,Filial 9,Blush em pó,36.76
indisponivel,Eletrônicos,90,Filial 8,Batom líquido,19.22
indisponivel,Eletrônicos,81,Filial 9,Blush em pó,63.01
indisponivel,Alimentos,37,Filial 4,Sombra de olhos,16.06
indisponivel,Eletrodomésticos,84,Filial 10,Pó compacto,80.6
indisponivel,Alimentos,76,Filial 5,Corretivo,69.9
indisponivel,Alimentos,84,Filial 9,Corretivo,27.12
indisponivel,Eletrodomésticos,4,Filial 8,Corretivo,7.77
indisponivel,Eletrônicos,86,Filial 5,Máscara de cílios,11.24
indisponivel,Eletrodomésticos,41,Filial 5,Máscara de cílios,39.83
indisponivel,Eletrodomésticos,9,Filial 9,Delineador líquido,3.97
indisponivel,Alimentos,50,Filial 1,Corretivo,30.07
indisponivel,Eletrodomésticos,11,Filial 5,Pó compacto,66.59
indisponivel,Alimentos,48,Filial 3,Blush em pó,25.83
indisponivel,Eletrônicos,49,Filial 5,Delineador líquido,21.92
indisponivel,Eletrônicos,42,Filial 9,Corretivo,35.23
indisponivel,Eletrônicos,7,Filial 3,Pó compacto,22.28
indisponivel,Eletrodomésticos,80,Filial 6,Batom líquido,51.1
indisponivel,Eletrodomésticos,81,Filial 1,Sombra de olhos,61.89
indisponivel,Alimentos,50,Filial 8,Batom matte,19.69
indisponivel,Roupas,81,Filial 9,Máscara de cílios,89.17
indisponivel,Alimentos,14,Filial 1,Corretivo,41.59
indisponivel,Eletrônicos,19,Filial 2,Delineador líquido,14.67
indisponivel,Roupas,31,Filial 8,Máscara de cílios,55.76
indisponivel,Eletrodomésticos,25,Filial 5,Batom líquido,26.06
indisponivel,Alimentos,14,Filial 6,Corretivo,9.14
indisponivel,Eletrodomésticos,14,Filial 8,Sombra de olhos,64.64
indisponivel,Eletrodomésticos,96,Filial 1,Delineador líquido,57.87
indisponivel,Roupas,20,Filial 3,Batom líquido,69.1
indisponivel,Alimentos,51,Filial 4,Batom líquido,41.35
indisponivel,Eletrodomésticos,43,Filial 7,Sombra de olhos,97.46
indisponivel,Eletrodomésticos,32,Filial 9,Pó compacto,46.69
indisponivel,Roupas,62,Filial 1,Base líquida,79.47
indisponivel,Alimentos,97,Filial 4,Corretivo,18.53
indisponivel,Alimentos,82,Filial 8,Máscara de cílios,77.19
indisponivel,Eletrodomésticos,88,Filial 5,Corretivo,92.37
indisponivel,Eletrônicos,2,Filial 1,Corretivo,11.84
indisponivel,Roupas,43,Filial 4,Lápis de sobrancelha,65.18
indisponivel,Roupas,35,Filial 4,Máscara de cílios,2.81
indisponivel,Roupas,33,Filial 7,Corretivo,91.26
indisponivel,Eletrodomésticos,73,Filial 2,Delineador líquido,43.7
indisponivel,Alimentos,49,Filial 2,Máscara de cílios,58.36
indisponivel,Eletrodomésticos,33,Filial 9,Blush em pó,93.92
indisponivel,Eletrônicos,38,Filial 2,Máscara de cílios,98.07
indisponivel,Eletrodomésticos,53,Filial 5,Máscara de cílios,28.63
indisponivel,Eletrônicos,68,Filial 5,Pó compacto,61.67
indisponivel,Roupas,17,Filial 10,Batom matte,56.5
indisponivel,Alimentos,21,Filial 6,Batom líquido,47.76
indisponivel,Roupas,19,Filial 3,Sombra de olhos,30.49
indisponivel,Eletrônicos,11,Filial 9,Base líquida,56.13
